solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark
solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark
solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark
solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark
solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark
solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid,solid_bottomrightcorner,solid_bottom,solid_bottom,solid_bottom,solid_bottom,solid_bottom,solid_bottom,solid_bottom,solid_bottom,solid_bottom,solid_bottom,solid_bottom,solid_bottomleftcorner,solid,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark
solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid,solid_right,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,solid_left,solid,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark
solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid,solid_bottomrightcorner,solid_bottom,solid_bottom,solid_bottom,solid_bottom,solid_bottom,solid_bottom,solid_bottom,solid_bottom,solid_bottom,solid_bottom,solid_bottom,solid_bottom,solid_bottom,solid_bottomleftcorner,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid,solid_right,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,solid_left,solid,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark
solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid,solid_right,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,solid_bottomrightcorner_left,solid_bottom,solid_bottom,solid_bottom,solid_bottom,solid_bottom,solid_bottom,solid_bottom,solid_bottom,solid_bottom,solid_bottom,solid_bottom,solid_bottomleftcorner_right,-1,-1,-1,winged_donut,-1,-1,-1,-1,-1,-1,-1,solid_left,solid,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark
solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid,solid_right,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,solid_both_sides,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,solid_both_sides,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,solid_left,solid,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark,solid_dark
